Date	Symbol	Series	Prev Close	Open	High	Low	Last	Close	VWAP	Volume	Turnover	Trades	Deliverable Volume	%Deliverble
5/24/2000	TITAN	EQ	60.05	61.75	63.9	61.05	63	63	63.16	3779	23868970000			
5/25/2000	TITAN	EQ	63	64.5	67.75	64	66.35	66.3	66.09	8511	56251200000			
5/26/2000	TITAN	EQ	66.3	67	68.5	65.9	68	68	67.43	9635	64968215000			
5/29/2000	TITAN	EQ	68	68	69.95	68	69	69.05	68.88	4900	33751990000			
5/30/2000	TITAN	EQ	69.05	70	72.5	68.05	72	71.55	69.84	5920	41345685000			
5/31/2000	TITAN	EQ	71.55	75	76.1	73	74	73.95	74.6	16239	1.21151E+11			
6/1/2000	TITAN	EQ	73.95	72	72.9	68.05	70.35	69.75	70.72	9670	68386285000			
6/2/2000	TITAN	EQ	69.75	67	72.5	67	70.5	70.7	70.46	4502	31722760000			
6/5/2000	TITAN	EQ	70.7	69	73.25	69	71.2	70.75	70.92	3720	26383810000			
6/6/2000	TITAN	EQ	70.75	70.45	70.8	68	68.55	68.5	68.93	6699	46173025000			
6/7/2000	TITAN	EQ	68.5	70	70	68.1	69.5	69.25	69.21	5887	40743310000			
6/8/2000	TITAN	EQ	69.25	68	69.85	68	69	69	68.99	3931	27118370000			
6/9/2000	TITAN	EQ	69	69.05	70	66.1	67.9	67.9	68.21	3846	26234455000			
6/12/2000	TITAN	EQ	67.9	68	68.4	65.15	67.9	67.8	67.49	5865	39581660000			
6/13/2000	TITAN	EQ	67.8	67.75	67.75	65.5	67.75	66.85	66.98	3585	24011775000			
6/14/2000	TITAN	EQ	66.85	69	70.3	68.55	68.6	68.95	69.19	6194	42855465000			
6/15/2000	TITAN	EQ	68.95	68	70.5	67.6	67.6	67.6	68.65	4534	31127480000			
6/16/2000	TITAN	EQ	67.6	68.75	68.75	65	66.75	67.3	67.37	9462	63741165000			
6/19/2000	TITAN	EQ	67.3	64.2	72.45	64.2	71.15	71.7	70.45	11730	82642105000			
6/20/2000	TITAN	EQ	71.7	70.2	73.9	70.2	71.4	71.65	72.04	10635	76612395000			
6/21/2000	TITAN	EQ	71.65	72	73.5	69	70	69.6	71.3	8342	59475395000			
6/22/2000	TITAN	EQ	69.6	70.9	70.9	68	70	69.85	69.15	4482	30991050000			
6/23/2000	TITAN	EQ	69.85	69.95	73.5	68.3	70	69.95	69.95	5044	35282110000			
6/26/2000	TITAN	EQ	69.95	68	69.75	67.5	68.7	68.4	68.21	2356	16069760000			
6/27/2000	TITAN	EQ	68.4	69.75	70	66.5	66.5	67.25	67.36	9438	63571445000			
6/28/2000	TITAN	EQ	67.25	67.5	68.45	67.5	68.35	67.95	68	2111	14355630000			
6/29/2000	TITAN	EQ	67.95	68.9	68.95	66.35	67	66.9	67.33	4213	28364825000			
6/30/2000	TITAN	EQ	66.9	66	67	65.05	66	66.4	66.34	4214	27957165000			
7/3/2000	TITAN	EQ	66.4	69.7	69.7	65	65.65	65.65	66.01	3462	22853975000			
7/4/2000	TITAN	EQ	65.65	64.65	66.65	64.65	65.25	65.5	65.62	3839	25192965000			
7/5/2000	TITAN	EQ	65.5	69	70.5	66.25	67	67.3	67.09	7840	52595385000			
7/6/2000	TITAN	EQ	67.3	66	67.75	66	67.5	67.4	67.27	1657	11146795000			
7/7/2000	TITAN	EQ	67.4	68.3	68.3	66.05	67	67	66.71	4141	27625185000			
7/10/2000	TITAN	EQ	67	66.6	68	66.6	67	66.9	67.14	5050	33906515000			
7/11/2000	TITAN	EQ	66.9	66.25	68	66.05	66.05	66.7	67.2	17180	1.15452E+11			
7/12/2000	TITAN	EQ	66.7	69	70.05	68.5	69	69.1	69.45	9841	68341460000			
7/13/2000	TITAN	EQ	69.1	68	70	68	69	68.75	68.93	5858	40380155000			
7/14/2000	TITAN	EQ	68.75	68.4	69.1	67.2	68.25	67.7	67.86	5959	40436290000			
7/17/2000	TITAN	EQ	67.7	65.15	72.25	65.15	72.25	71.8	70.37	11422	80379745000			
7/18/2000	TITAN	EQ	71.8	72	73.5	71.15	72.75	72.9	72.54	17839	1.29398E+11			
7/19/2000	TITAN	EQ	72.9	75	75	70.3	70.3	70.5	72.85	7081	51587975000			
7/20/2000	TITAN	EQ	70.5	67.3	71	67.3	69	69	69.57	2437	16954385000			
7/21/2000	TITAN	EQ	69	69.9	70	68	68.3	68.4	68.5	3256	22303280000			
7/24/2000	TITAN	EQ	68.4	66.55	68	65	65.5	65.45	66.25	6254	41434445000			
7/25/2000	TITAN	EQ	65.45	65	68	63.25	67.3	66.35	65.68	8436	55409620000			
7/26/2000	TITAN	EQ	66.35	66.5	67.6	66.4	66.5	66.5	66.59	1469	9782100000			
7/27/2000	TITAN	EQ	66.5	65.05	67.7	65.05	66.2	66.2	66.1	981	6484420000			
7/28/2000	TITAN	EQ	66.2	66	66	61	62.7	61.35	62.67	16621	1.04166E+11			
7/31/2000	TITAN	EQ	61.35	61.5	61.5	58.8	59	58.95	59.65	12982	77440405000			
8/1/2000	TITAN	EQ	58.95	59	59	55	56	55.95	56.46	26550	1.49914E+11			
8/2/2000	TITAN	EQ	55.95	57	57.8	50	52	52.45	52.87	93127	4.92367E+11			
8/3/2000	TITAN	EQ	52.45	52.65	52.75	48.5	51.5	51.55	49.91	82512	4.11793E+11			
8/4/2000	TITAN	EQ	51.55	51	51.8	50.5	51	50.9	51.15	19875	1.01669E+11			
8/7/2000	TITAN	EQ	50.9	50	51.5	50	51.5	51.25	51.2	9228	47249630000			
8/8/2000	TITAN	EQ	51.25	50.9	51.6	49.5	50.4	49.9	50.68	18060	91522780000			
8/9/2000	TITAN	EQ	49.9	51.2	53.4	51.2	53	52.8	52.18	4303	22453135000			
8/10/2000	TITAN	EQ	52.8	53.75	53.75	52	52	52.05	52.7	5245	27642275000			
8/11/2000	TITAN	EQ	52.05	51.75	52.5	51.5	51.6	51.65	51.9	4645	24108335000			
8/14/2000	TITAN	EQ	51.65	50.5	52	50.5	50.65	51.2	51.23	3766	19292075000			
8/16/2000	TITAN	EQ	51.2	52.75	54.75	52	53	52.95	53.03	3029	16062530000			
8/17/2000	TITAN	EQ	52.95	52.6	53.9	51.1	52.5	52.85	52.52	2524	13256190000			
8/18/2000	TITAN	EQ	52.85	52.85	53.35	52	52.6	52.55	52.73	3430	18086790000			
8/21/2000	TITAN	EQ	52.55	53	54	52.25	53.5	53.35	53.34	6920	36909470000			
8/22/2000	TITAN	EQ	53.35	53	54.3	52	52.5	53.25	53.21	4381	23309255000			
8/23/2000	TITAN	EQ	53.25	53.1	56.5	53.05	55.5	55.25	55.33	8799	48689235000			
8/24/2000	TITAN	EQ	55.25	53.1	55.75	53.1	55.25	55.25	55.05	3577	19690995000			
8/25/2000	TITAN	EQ	55.25	55.85	56	54	54.75	54.75	54.68	6612	36157690000			
8/28/2000	TITAN	EQ	54.75	55.75	56.6	55.75	56.3	56.25	56.12	6284	35265080000			
8/29/2000	TITAN	EQ	56.25	56.75	57.95	56.05	56.1	56.85	56.87	6539	37184180000			
8/30/2000	TITAN	EQ	56.85	56.3	58.85	56.3	57	57.25	57.42	7084	40677355000			
8/31/2000	TITAN	EQ	57.25	57.85	61.85	57.15	60.5	60.1	60.35	58531	3.5325E+11			
9/4/2000	TITAN	EQ	60.1	60	60.1	57	57	57.85	58.78	26374	1.55031E+11			
9/5/2000	TITAN	EQ	57.85	57.7	59.2	57	57.25	58.2	58.38	18472	1.07837E+11			
9/6/2000	TITAN	EQ	58.2	59.75	59.75	58	58.3	58.35	58.67	10651	62494180000			
9/7/2000	TITAN	EQ	58.35	60	60.9	58	59.5	59.2	59.74	16714	99855890000			
9/8/2000	TITAN	EQ	59.2	60	60.5	58.75	60	59.95	59.69	14671	87577980000			
9/11/2000	TITAN	EQ	59.95	60	60.4	58.8	59	59.2	59.48	7362	43789950000			
9/12/2000	TITAN	EQ	59.2	59	59.4	58	58.15	58.55	58.81	7088	41683020000			
9/13/2000	TITAN	EQ	58.55	60	60	57.25	58	58	58.15	4248	24703650000			
9/14/2000	TITAN	EQ	58	57	58	56.1	56.1	56.1	57.04	6882	39258325000			
9/15/2000	TITAN	EQ	56.1	57.75	57.8	55	55.2	55.2	56.12	7497	42074145000			
9/18/2000	TITAN	EQ	55.2	52.25	55	52.15	53.9	53.65	53.88	6006	32362375000			
9/19/2000	TITAN	EQ	53.65	53.3	54.6	52	52.05	52.5	53.08	12870	68313180000			
9/20/2000	TITAN	EQ	52.5	53.15	54.45	53.15	54	53.95	53.68	3158	16953630000			
9/21/2000	TITAN	EQ	53.95	54	54.8	53.3	54.45	54	54.03	3821	20645740000			
9/22/2000	TITAN	EQ	54	53.9	53.9	52.25	52.3	52.4	52.94	6501	34414800000			
9/25/2000	TITAN	EQ	52.4	53	53.95	52.25	53.4	53.3	52.8	3741	19754230000			
9/26/2000	TITAN	EQ	53.3	52.9	53.4	52.1	52.5	52.7	52.53	2974	15623775000			
9/27/2000	TITAN	EQ	52.7	53	53.5	51.55	52.25	52.25	52.36	2501	13096255000			
9/28/2000	TITAN	EQ	52.25	52.7	52.7	50.7	51.45	51.45	51.12	2275	11629615000			
9/29/2000	TITAN	EQ	51.45	51.9	51.9	50.35	51	51	50.98	4017	20478690000			
10/3/2000	TITAN	EQ	51	49.65	52.6	49.65	51.75	51.5	51.01	2830	14435320000			
10/4/2000	TITAN	EQ	51.5	52.7	53.9	51.25	53.25	53.25	52.89	2556	13518910000			
10/5/2000	TITAN	EQ	53.25	53	53	51.5	51.95	51.6	52.11	1753	9134080000			
10/6/2000	TITAN	EQ	51.6	52	53	51.15	53	52.4	51.91	2647	13741550000			
10/9/2000	TITAN	EQ	52.4	51	52.5	51	51.5	51.5	51.58	1504	7756905000			
10/10/2000	TITAN	EQ	51.5	52	52	49.6	49.6	50	50.79	5580	28342250000			
10/11/2000	TITAN	EQ	50	50.05	52	50	50.25	50.6	50.38	3533	17800965000			
10/12/2000	TITAN	EQ	50.6	50	50	46.75	48.8	48.8	48.13	7854	37802095000			
10/13/2000	TITAN	EQ	48.8	48	49	48	48.8	48.15	48.48	5871	28462625000			
10/16/2000	TITAN	EQ	48.15	48.05	51	48.05	49.6	49.6	49.68	5509	27370560000			
10/17/2000	TITAN	EQ	49.6	48.25	49.9	48.25	49	49.2	49.12	5230	25691920000			
10/18/2000	TITAN	EQ	49.2	49	50.9	49	49.5	49.85	50	2823	14115940000			
10/19/2000	TITAN	EQ	49.85	51.4	51.4	50	50.5	50.5	50.62	2575	13033705000			
10/20/2000	TITAN	EQ	50.5	51.05	52	51	51.85	51.75	51.35	6330	32507500000			
10/23/2000	TITAN	EQ	51.75	52	54	52	52	52	52.14	4093	21342475000			
10/24/2000	TITAN	EQ	52	52.1	52.95	51	52.05	52	52.01	5636	29314875000			
10/25/2000	TITAN	EQ	52	53.05	53.4	52.1	52.1	52.85	53.16	2104	11184270000			
10/26/2000	TITAN	EQ	52.85	53.45	54	53	54	53.8	53.68	850	4562750000			
10/27/2000	TITAN	EQ	53.8	53.1	54	52.6	52.6	52.6	53.34	450	2400380000			
10/30/2000	TITAN	EQ	52.6	49.65	52.75	49.65	52.45	52.45	52.28	866	4527840000			
10/31/2000	TITAN	EQ	52.45	51.4	52.45	51.35	51.85	51.85	51.89	2659	13796520000			
11/1/2000	TITAN	EQ	51.85	52.1	55.8	52.1	54	54.05	54.34	6684	36319680000			
11/2/2000	TITAN	EQ	54.05	55.5	56.5	54.75	55	55.1	55.58	5092	28299080000			
11/3/2000	TITAN	EQ	55.1	56	56.75	55.65	56.55	56.2	56.28	5940	33429885000			
11/6/2000	TITAN	EQ	56.2	56.85	59.25	56	58	57.7	58.13	17397	1.01135E+11			
11/7/2000	TITAN	EQ	57.7	57.7	59.5	57	59.5	58.1	57.71	6848	39519105000			
11/8/2000	TITAN	EQ	58.1	59.9	59.9	57.7	58.5	58.5	58.64	4320	25332845000			
11/9/2000	TITAN	EQ	58.5	57.9	58	56	57.25	57.2	57.41	2471	14185805000			
11/10/2000	TITAN	EQ	57.2	55.5	57.65	55.5	56.5	56.45	56.51	1647	9307475000			
11/13/2000	TITAN	EQ	56.45	55	55.8	54.4	55	55.15	55.06	1459	8033015000			
11/14/2000	TITAN	EQ	55.15	55	56.6	54.8	55	55.25	55.46	6021	33394815000			
11/15/2000	TITAN	EQ	55.25	56	56.9	55.3	55.3	55.3	55.67	1483	8256265000			
11/16/2000	TITAN	EQ	55.3	56	56.6	55.3	56.6	56.6	55.67	2414	13439760000			
11/17/2000	TITAN	EQ	56.6	56.3	56.3	54.2	54.9	54.95	55.19	1677	9255080000			
11/20/2000	TITAN	EQ	54.95	55.9	56.45	53.15	55.5	55.5	55.83	1544	8619385000			
11/21/2000	TITAN	EQ	55.5	52.2	56	52.1	55.3	55.35	55.16	3841	21187675000			
11/22/2000	TITAN	EQ	55.35	56.75	56.75	54.5	55	55	54.99	1702	9359580000			
11/23/2000	TITAN	EQ	55	55.4	55.5	54.6	54.8	55.35	55.33	1654	9150900000			
11/24/2000	TITAN	EQ	55.35	55.1	56	50.5	51.4	51	51.61	42281	2.18221E+11			
11/27/2000	TITAN	EQ	51	51.8	56.65	51.6	56.6	56.1	54.15	31088	1.68343E+11			
11/28/2000	TITAN	EQ	56.1	57.4	64.9	57.4	63.7	62.1	62.32	92961	5.79369E+11			
11/29/2000	TITAN	EQ	62.1	65.75	67	61.5	64	64.05	64.68	166959	1.07989E+12			
11/30/2000	TITAN	EQ	64.05	64.95	66.2	62	62.75	62.5	64.23	78113	5.01721E+11			
12/1/2000	TITAN	EQ	62.5	61.75	63	58.05	59	58.7	60.51	49729	3.00898E+11			
12/4/2000	TITAN	EQ	58.7	58.1	61.5	58.1	61	60.9	60.33	45794	2.76272E+11			
12/5/2000	TITAN	EQ	60.9	62.05	62.45	59.4	59.75	60	60.09	64028	3.84761E+11			
12/6/2000	TITAN	EQ	60	61.05	66.9	61.05	63.5	63.9	63.98	80230	5.13308E+11			
12/7/2000	TITAN	EQ	63.9	64.7	70.1	64.5	68	66.75	67.8	159982	1.08464E+12			
12/8/2000	TITAN	EQ	66.75	69.1	74.55	67.1	73.5	73.1	71.36	282473	2.01567E+12			
12/11/2000	TITAN	EQ	73.1	74.85	74.85	68.05	70.45	70	70.16	149475	1.04876E+12			
12/12/2000	TITAN	EQ	70	70.5	70.8	67.2	67.75	67.8	68.73	103175	7.09111E+11			
12/13/2000	TITAN	EQ	67.8	69	69.9	66.7	69.25	68.95	68.8	36457	2.50824E+11			
12/14/2000	TITAN	EQ	68.95	69.75	69.75	66.2	67.25	67.15	68.4	29293	2.00376E+11			
12/15/2000	TITAN	EQ	67.15	65.15	66.8	62	62.05	62.9	64.73	39195	2.53723E+11			
12/18/2000	TITAN	EQ	62.9	62.25	63.85	60.5	60.55	61.35	61.95	34372	2.12942E+11			
12/19/2000	TITAN	EQ	61.35	62.35	62.8	57.6	59	58.65	60.35	67279	4.06031E+11			
12/20/2000	TITAN	EQ	58.65	57	61.9	57	60.2	61	60.73	35270	2.14191E+11			
12/21/2000	TITAN	EQ	61	59.55	60.6	58.9	59.9	59.7	59.67	29553	1.76351E+11			
12/22/2000	TITAN	EQ	59.7	59.5	60.95	55	55.5	55.65	57.19	39378	2.25206E+11			
12/26/2000	TITAN	EQ	55.65	58	58	54	55.5	54.65	55.34	57562	3.18524E+11			
12/27/2000	TITAN	EQ	54.65	56	57.5	55.5	57	56.25	56.53	19546	1.10503E+11			
12/28/2000	TITAN	EQ	56.25	57.5	57.95	56.65	57.5	57.25	57.19	15311	87562750000			
12/29/2000	TITAN	EQ	57.25	57.8	61.25	57.8	61	60.75	59.87	66792	3.99882E+11			
1/1/2001	TITAN	EQ	60.75	60.9	63	60.35	60.55	60.85	61.46	54326	3.3387E+11			
1/2/2001	TITAN	EQ	60.85	61.1	62.5	60.1	61.9	61.75	61.2	44616	2.73068E+11			
1/3/2001	TITAN	EQ	61.75	62.5	68.45	62.5	67.9	67.35	66.08	136082	8.99195E+11			
1/4/2001	TITAN	EQ	67.35	68.9	77	68.9	72.15	72.45	72.03	260807	1.87855E+12			
1/5/2001	TITAN	EQ	72.45	74	77	70.9	71.7	71.25	74	143762	1.06386E+12			
1/8/2001	TITAN	EQ	71.25	72	72	68.25	68.7	68.75	70.01	43473	3.04363E+11			
1/9/2001	TITAN	EQ	68.75	68.1	72.9	67.45	71.4	70.75	69.72	90156	6.28606E+11			
1/10/2001	TITAN	EQ	70.75	74	78.8	73	76	75.75	76.42	206957	1.58158E+12			
1/11/2001	TITAN	EQ	75.75	76.5	76.5	72	73.45	73.15	74.38	88682	6.5965E+11			
1/12/2001	TITAN	EQ	73.15	70.5	73.2	69	70	69.7	70.88	81480	5.7754E+11			
1/15/2001	TITAN	EQ	69.7	67.6	71.4	67.5	71	70.8	69.15	42678	2.95135E+11			
1/16/2001	TITAN	EQ	70.8	70.7	71.25	69	69.65	69.55	70.14	97727	6.85409E+11			
1/17/2001	TITAN	EQ	69.55	70.75	72.45	69.6	69.65	69.65	71.07	27728	1.97063E+11			
1/18/2001	TITAN	EQ	69.65	69.95	70.7	69	70.3	70.2	70.05	11043	77358740000			
1/19/2001	TITAN	EQ	70.2	70.3	71	68.5	69.4	68.95	69.79	30079	2.09927E+11			
1/22/2001	TITAN	EQ	68.95	68.9	70	68.75	69.6	69.7	69.69	14532	1.01278E+11			
1/23/2001	TITAN	EQ	69.7	70.6	77.6	70	75.7	75.45	74.41	143837	1.07024E+12			
1/24/2001	TITAN	EQ	75.45	78.9	79.9	73	75.55	75.85	75.31	149497	1.1258E+12			
1/25/2001	TITAN	EQ	75.85	75.75	75.75	73.6	74.55	74.85	74.54	42322	3.15488E+11			
1/29/2001	TITAN	EQ	74.85	73.5	73.5	69.45	70.95	70.75	71.3	64804	4.62054E+11			
1/30/2001	TITAN	EQ	70.75	70	72.8	70	72.2	72.1	71.73	45207	3.24248E+11			
1/31/2001	TITAN	EQ	72.1	73	73.15	69.3	69.5	69.9	70.95	59846	4.24625E+11			
2/1/2001	TITAN	EQ	69.9	68.5	70.8	68.5	69.45	69.35	69.47	15449	1.0732E+11			
2/2/2001	TITAN	EQ	69.35	69.75	70	68	68	68.4	68.99	20500	1.41429E+11			
2/5/2001	TITAN	EQ	68.4	67.55	70	67.55	69.9	69.65	69.45	19669	1.366E+11			
2/6/2001	TITAN	EQ	69.65	68.05	74.3	68.05	73.2	73.45	72.84	83904	6.11125E+11			
2/7/2001	TITAN	EQ	73.45	74.9	81.25	74.5	77.5	78.25	78.16	357060	2.79082E+12			
2/8/2001	TITAN	EQ	78.25	78.95	81	77.2	80	79.95	79.61	147810	1.17668E+12			
2/9/2001	TITAN	EQ	79.95	80.85	86.1	80.5	84.55	83.95	83.86	292714	2.45483E+12			
2/12/2001	TITAN	EQ	83.95	85.9	86.25	82.7	82.7	83.3	84.79	163761	1.3885E+12			
2/13/2001	TITAN	EQ	83.3	85	85	80	81.5	81.2	81.21	130232	1.05756E+12			
2/14/2001	TITAN	EQ	81.2	81.5	84.8	80.45	81.6	81.8	81.47	42518	3.46399E+11			
2/15/2001	TITAN	EQ	81.8	81.25	84.5	81.25	83.4	83.1	83.34	58104	4.84235E+11			
2/16/2001	TITAN	EQ	83.1	84.45	85	76.6	78.9	78.1	80.23	74853	6.00581E+11			
2/19/2001	TITAN	EQ	78.1	77	81.5	76.5	81.45	81.05	79.85	78154	6.24023E+11			
2/20/2001	TITAN	EQ	81.05	81.3	81.45	78	79	78.85	80.13	89197	7.14747E+11			
2/21/2001	TITAN	EQ	78.85	80	81	77	79.9	79.3	79.53	20501	1.63053E+11			
2/22/2001	TITAN	EQ	79.3	79.5	79.5	74.6	76.75	76.55	76.26	35969	2.74304E+11			
2/23/2001	TITAN	EQ	76.55	76	76.4	67	69.35	67.95	71.98	56293	4.05175E+11			
2/26/2001	TITAN	EQ	67.95	68.1	70.9	66.55	70.85	70.3	68.9	25354	1.74687E+11			
2/27/2001	TITAN	EQ	70.3	70.8	70.8	66	66.85	67	67.6	49268	3.33029E+11			
2/28/2001	TITAN	EQ	67	66.35	70	66.35	68	68.1	68.31	62219	4.25013E+11			
3/1/2001	TITAN	EQ	68.1	69.8	71.4	68.55	70	69.3	70.19	24307	1.706E+11			
3/2/2001	TITAN	EQ	69.3	71.7	71.7	58.3	59.65	60.5	63.88	40414	2.5818E+11			
3/5/2001	TITAN	EQ	60.5	63	63	59.05	60	59.65	60.59	67689	4.10145E+11			
3/7/2001	TITAN	EQ	59.65	64	64	52.45	56	56.5	57.5	56642	3.25677E+11			
3/8/2001	TITAN	EQ	56.5	56.25	58.2	53.6	54.1	54.1	55.87	58250	3.2547E+11			
3/9/2001	TITAN	EQ	54.1	52.1	52.1	46.4	51	50.35	49.2	95523	4.70012E+11			
3/12/2001	TITAN	EQ	50.35	51	51	48.05	48.05	48.35	49.05	59115	2.89974E+11			
3/13/2001	TITAN	EQ	48.35	46.6	48.8	43.3	43.65	43.8	45.6	72079	3.28672E+11			
3/14/2001	TITAN	EQ	43.8	46	47.25	44.6	46.4	46.5	45.96	89995	4.13591E+11			
3/15/2001	TITAN	EQ	46.5	45	49.25	45	48.45	48.55	47.49	63076	2.99579E+11			
3/16/2001	TITAN	EQ	48.55	48	49	45.5	46.25	46.45	47.24	42330	1.99978E+11			
3/19/2001	TITAN	EQ	46.45	46.95	47.3	45.55	47	47.05	46.67	12478	58237090000			
3/20/2001	TITAN	EQ	47.05	47.2	47.25	44.85	45.6	45.35	45.97	64874	2.9822E+11			
3/21/2001	TITAN	EQ	45.35	45.7	46.75	45.3	45.5	45.5	45.58	30093	1.37177E+11			
3/22/2001	TITAN	EQ	45.5	45.5	46.2	43.5	44.15	44.4	45.01	34386	1.54779E+11			
3/23/2001	TITAN	EQ	44.4	44.3	45	43	43.5	43.4	43.79	50301	2.20292E+11			
3/26/2001	TITAN	EQ	43.4	44	44	41.5	41.65	41.8	42.61	34205	1.45737E+11			
3/27/2001	TITAN	EQ	41.8	41	43.5	41	42.6	42.3	42.3	45820	1.93836E+11			
3/28/2001	TITAN	EQ	42.3	43.1	44.6	43.1	43.5	43.5	43.53	20124	87609070000			
3/29/2001	TITAN	EQ	43.5	43.85	44	42.1	43.45	43.15	42.88	20206	86645300000			
3/30/2001	TITAN	EQ	43.15	43.9	44	40.5	40.5	41.3	41.71	46030	1.91978E+11			
4/2/2001	TITAN	EQ	41.3	40.25	41.45	39.4	41.15	41.35	40.74	23189	94464060000			
4/3/2001	TITAN	EQ	41.35	41.5	41.8	40	40.75	40.45	40.66	35949	1.46164E+11			
4/4/2001	TITAN	EQ	40.45	41.75	41.85	40	41.5	41.65	40.89	11385	46552635000			
4/6/2001	TITAN	EQ	41.65	40.5	43.7	40.5	43.1	43.2	43.05	16659	71719375000			
4/9/2001	TITAN	EQ	43.2	43.5	45.9	43.35	44.05	44.3	44.59	17866	79672855000			
4/10/2001	TITAN	EQ	44.3	44.4	44.7	43.1	44	43.6	43.8	20922	91640685000			
4/11/2001	TITAN	EQ	43.6	44.4	44.5	42	43	43	43.07	18696	80516340000			
4/12/2001	TITAN	EQ	43	42.55	42.55	38.05	39	39.5	40.55	55473	2.24955E+11			
4/16/2001	TITAN	EQ	39.5	40	40	38.65	39.5	39.05	39.16	33180	1.29922E+11			
4/17/2001	TITAN	EQ	39.05	39.65	41	39	40.5	40.55	40.27	38800	1.56254E+11			
4/18/2001	TITAN	EQ	40.55	42.6	46.9	41.75	43.5	43.75	43.4	57737	2.50572E+11			
4/19/2001	TITAN	EQ	43.75	44.75	45.7	42.5	44	43.65	44.14	34692	1.5314E+11			
4/20/2001	TITAN	EQ	43.65	42.2	43.05	41.3	42.35	41.95	42.37	16208	68674630000			
4/23/2001	TITAN	EQ	41.95	42	43.45	42	42.8	43	42.87	16726	71705335000			
4/24/2001	TITAN	EQ	43	42.95	43	42	42	42.25	42.28	27285	1.15362E+11			
4/25/2001	TITAN	EQ	42.25	43	44	42.65	43.8	43.45	43.44	10444	45365620000			
4/26/2001	TITAN	EQ	43.45	43.9	44.5	43.5	43.65	43.7	43.97	11697	51436115000			
4/27/2001	TITAN	EQ	43.7	43	43	41	41.15	41.35	41.69	14927	62235205000			
4/30/2001	TITAN	EQ	41.35	42	43	39.55	41.95	41.3	41.46	21961	91055485000			
5/2/2001	TITAN	EQ	41.3	42.5	43.05	42.2	42.3	42.6	42.61	8772	37379430000			
5/3/2001	TITAN	EQ	42.6	42.5	42.5	41.1	41.2	41.45	42.13	8300	34969065000			
5/4/2001	TITAN	EQ	41.45	41.5	42.1	41.25	41.25	41.35	41.51	4430	18390910000			
5/7/2001	TITAN	EQ	41.35	41.75	42.3	41	41.75	41.2	41.85	6203	25962540000			
5/8/2001	TITAN	EQ	41.2	40.65	42	40.65	42	41.35	41.48	7062	29291380000			
5/9/2001	TITAN	EQ	41.35	41.5	43.25	41.35	42	42.05	42.62	6174	26311215000			
5/10/2001	TITAN	EQ	42.05	41.85	42.25	41.55	42.1	41.85	41.9	4095	17159775000			
5/11/2001	TITAN	EQ	41.85	42.35	43	41	42.25	42.25	42.07	8949	37649405000			
5/14/2001	TITAN	EQ	42.25	42	42.4	41.75	42.4	42.05	42.01	3920	16469390000			
5/15/2001	TITAN	EQ	42.05	41	41.5	40.05	41.35	41.1	40.97	7989	32734125000			
5/16/2001	TITAN	EQ	41.1	39.75	44.4	39.75	43.5	43.3	42.7	12241	52265760000			
5/17/2001	TITAN	EQ	43.3	44.4	45.4	43.25	43.5	43.75	44.28	27993	1.23957E+11			
5/18/2001	TITAN	EQ	43.75	44.4	50.45	43.75	48	47.45	46.65	94372	4.40204E+11			
5/21/2001	TITAN	EQ	47.45	48	53.5	47.6	51.95	52.5	51.29	238142	1.22155E+12			
5/22/2001	TITAN	EQ	52.5	54	58.25	51.2	57.5	56.15	54.1	115095	6.22716E+11			
5/23/2001	TITAN	EQ	56.15	58	62.95	56.4	60.9	60.4	60.09	377330	2.26748E+12			
5/24/2001	TITAN	EQ	60.4	60	61.3	54.6	55.6	55.15	57.46	161382	9.27249E+11			
5/25/2001	TITAN	EQ	55.15	55.25	61.15	55.25	60.55	60	59.53	290464	1.72921E+12			
5/28/2001	TITAN	EQ	60	60.9	62.5	59.5	60	60.2	61.43	199832	1.22765E+12			
5/29/2001	TITAN	EQ	60.2	61	61	58	59.05	59.05	59.01	137673	8.12421E+11			
5/30/2001	TITAN	EQ	59.05	60.7	60.7	58	58.95	58.7	59.57	64894	3.86565E+11			
5/31/2001	TITAN	EQ	58.7	58	59.4	56.5	57.5	58	58.27	48507	2.82648E+11			
6/1/2001	TITAN	EQ	58	58.9	61.4	56.5	58	57.2	59.19	231352	1.36934E+12			
6/4/2001	TITAN	EQ	57.2	58.25	58.65	54.15	55.1	54.85	56.73	82314	4.66969E+11			
6/5/2001	TITAN	EQ	54.85	53.75	55.8	51.6	51.75	52.05	53.42	94512	5.04898E+11			
6/6/2001	TITAN	EQ	52.05	54.5	54.5	50.1	50.3	50.5	52.08	64612	3.36495E+11			
6/7/2001	TITAN	EQ	50.5	50.25	50.25	46.9	47.8	47.7	48.28	87540	4.22673E+11			
6/8/2001	TITAN	EQ	47.7	49	49	47.15	47.75	47.75	47.71	71118	3.3929E+11			
6/11/2001	TITAN	EQ	47.75	48.5	52	47.75	51.25	51	50.56	201719	1.0199E+12			
6/12/2001	TITAN	EQ	51	51.4	53.1	49.35	49.65	49.75	51.13	170466	8.71587E+11			
6/13/2001	TITAN	EQ	49.75	50.5	51.85	49.6	50.65	50.85	51.03	120814	6.16554E+11			
6/14/2001	TITAN	EQ	50.85	50	50.6	48.2	49	48.7	49.38	69240	3.41913E+11			
6/15/2001	TITAN	EQ	48.7	48.05	48.1	45.6	46.4	46.05	46.62	79941	3.72693E+11			
